Gene ID	Old ID
UCDDS831_g735.t1	g735.t1
UCDDS831_g736.t1	g736.t1
UCDDS831_g737.t1	g737.t1
UCDDS831_g738.t1	g738.t1
UCDDS831_g739.t1	g739.t1
UCDDS831_g740.t1	g740.t1
UCDDS831_g741.t1	g741.t1
UCDDS831_g742.t1	g742.t1
UCDDS831_g743.t1	g743.t1
UCDDS831_g744.t1	g744.t1
UCDDS831_g745.t1	g745.t1
UCDDS831_g746.t1	g746.t1
UCDDS831_g747.t1	g747.t1
UCDDS831_g748.t1	g748.t1
UCDDS831_g749.t1	g749.t1
UCDDS831_g750.t1	g750.t1
UCDDS831_g751.t1	g751.t1
UCDDS831_g752.t1	g752.t1
UCDDS831_g753.t1	g753.t1
UCDDS831_g754.t1	g754.t1
UCDDS831_g755.t1	g755.t1
UCDDS831_g756.t1	g756.t1
UCDDS831_g757.t1	g757.t1
UCDDS831_g758.t1	g758.t1
UCDDS831_g759.t1	g759.t1
UCDDS831_g760.t1	g760.t1
UCDDS831_g761.t1	g761.t1
UCDDS831_g762.t1	g762.t1
UCDDS831_g763.t1	g763.t1
UCDDS831_g764.t1	g764.t1
UCDDS831_g765.t1	g765.t1
UCDDS831_g766.t1	g766.t1
UCDDS831_g767.t1	g767.t1
UCDDS831_g768.t1	g768.t1
UCDDS831_g769.t1	g769.t1
UCDDS831_g770.t1	g770.t1
UCDDS831_g771.t1	g771.t1
UCDDS831_g772.t1	g772.t1
UCDDS831_g773.t1	g773.t1
UCDDS831_g774.t1	g774.t1
UCDDS831_g775.t1	g775.t1
UCDDS831_g776.t1	g776.t1
UCDDS831_g777.t1	g777.t1
UCDDS831_g778.t1	g778.t1
UCDDS831_g779.t1	g779.t1
UCDDS831_g780.t1	g780.t1
UCDDS831_g781.t1	g781.t1
UCDDS831_g782.t1	g782.t1
UCDDS831_g783.t1	g783.t1
UCDDS831_g784.t1	g784.t1
UCDDS831_g785.t1	g785.t1
UCDDS831_g786.t1	g786.t1
UCDDS831_g787.t1	g787.t1
UCDDS831_g788.t1	g788.t1
UCDDS831_g789.t1	g789.t1
UCDDS831_g790.t1	g790.t1
UCDDS831_g791.t1	g791.t1
UCDDS831_g792.t1	g792.t1
UCDDS831_g793.t1	g793.t1
UCDDS831_g794.t1	g794.t1
UCDDS831_g795.t1	g795.t1
UCDDS831_g796.t1	g796.t1
UCDDS831_g797.t1	g797.t1
UCDDS831_g798.t1	g798.t1
UCDDS831_g799.t1	g799.t1
UCDDS831_g800.t1	g800.t1
UCDDS831_g801.t1	g801.t1
UCDDS831_g802.t1	g802.t1
UCDDS831_g803.t1	g803.t1
UCDDS831_g804.t1	g804.t1
UCDDS831_g805.t1	g805.t1
UCDDS831_g806.t1	g806.t1
UCDDS831_g807.t1	g807.t1
UCDDS831_g808.t1	g808.t1
UCDDS831_g809.t1	g809.t1
UCDDS831_g810.t1	g810.t1
UCDDS831_g811.t1	g811.t1
UCDDS831_g812.t1	g812.t1
UCDDS831_g813.t1	g813.t1
UCDDS831_g814.t1	g814.t1
UCDDS831_g815.t1	g815.t1
UCDDS831_g816.t1	g816.t1
UCDDS831_g817.t1	g817.t1
UCDDS831_g818.t1	g818.t1
UCDDS831_g819.t1	g819.t1
UCDDS831_g820.t1	g820.t1
UCDDS831_g821.t1	g821.t1
UCDDS831_g822.t1	g822.t1
UCDDS831_g823.t1	g823.t1
UCDDS831_g824.t1	g824.t1
UCDDS831_g825.t1	g825.t1
UCDDS831_g826.t1	g826.t1
UCDDS831_g827.t1	g827.t1
UCDDS831_g828.t1	g828.t1
UCDDS831_g829.t1	g829.t1
UCDDS831_g830.t1	g830.t1
UCDDS831_g831.t1	g831.t1
UCDDS831_g832.t1	g832.t1
UCDDS831_g833.t1	g833.t1
UCDDS831_g834.t1	g834.t1
UCDDS831_g835.t1	g835.t1
UCDDS831_g836.t1	g836.t1
UCDDS831_g837.t1	g837.t1
UCDDS831_g838.t1	g838.t1
UCDDS831_g839.t1	g839.t1
UCDDS831_g840.t1	g840.t1
UCDDS831_g841.t1	g841.t1
UCDDS831_g842.t1	g842.t1
UCDDS831_g843.t1	g843.t1
UCDDS831_g844.t1	g844.t1
UCDDS831_g845.t1	g845.t1
UCDDS831_g846.t1	g846.t1
UCDDS831_g847.t1	g847.t1
UCDDS831_g848.t1	g848.t1
UCDDS831_g849.t1	g849.t1
UCDDS831_g850.t1	g850.t1
UCDDS831_g851.t1	g851.t1
UCDDS831_g852.t1	g852.t1
UCDDS831_g853.t1	g853.t1
UCDDS831_g854.t1	g854.t1
UCDDS831_g855.t1	g855.t1
UCDDS831_g856.t1	g856.t1
UCDDS831_g857.t1	g857.t1
UCDDS831_g858.t1	g858.t1
UCDDS831_g859.t1	g859.t1
UCDDS831_g860.t1	g860.t1
UCDDS831_g861.t1	g861.t1
UCDDS831_g862.t1	g862.t1
UCDDS831_g863.t1	g863.t1
UCDDS831_g864.t1	g864.t1
UCDDS831_g865.t1	g865.t1
UCDDS831_g866.t1	g866.t1
UCDDS831_g867.t1	g867.t1
UCDDS831_g868.t1	g868.t1
UCDDS831_g869.t1	g869.t1
UCDDS831_g870.t1	g870.t1
UCDDS831_g871.t1	g871.t1
UCDDS831_g872.t1	g872.t1
UCDDS831_g873.t1	g873.t1
UCDDS831_g874.t1	g874.t1
UCDDS831_g875.t1	g875.t1
UCDDS831_g876.t1	g876.t1
UCDDS831_g877.t1	g877.t1
UCDDS831_g878.t1	g878.t1
UCDDS831_g879.t1	g879.t1
UCDDS831_g880.t1	g880.t1
UCDDS831_g881.t1	g881.t1
UCDDS831_g882.t1	g882.t1
UCDDS831_g883.t1	g883.t1
UCDDS831_g884.t1	g884.t1
UCDDS831_g885.t1	g885.t1
UCDDS831_g886.t1	g886.t1
UCDDS831_g887.t1	g887.t1
UCDDS831_g888.t1	g888.t1
UCDDS831_g889.t1	g889.t1
UCDDS831_g890.t1	g890.t1
UCDDS831_g891.t1	g891.t1
UCDDS831_g892.t1	g892.t1
UCDDS831_g893.t1	g893.t1
UCDDS831_g894.t1	g894.t1
UCDDS831_g895.t1	g895.t1
UCDDS831_g896.t1	g896.t1
UCDDS831_g897.t1	g897.t1
UCDDS831_g898.t1	g898.t1
UCDDS831_g899.t1	g899.t1
UCDDS831_g900.t1	g900.t1
UCDDS831_g901.t1	g901.t1
UCDDS831_g902.t1	g902.t1
UCDDS831_g903.t1	g903.t1
UCDDS831_g904.t1	g904.t1
UCDDS831_g905.t1	g905.t1
UCDDS831_g906.t1	g906.t1
UCDDS831_g907.t1	g907.t1
UCDDS831_g908.t1	g908.t1
UCDDS831_g909.t1	g909.t1
UCDDS831_g910.t1	g910.t1
UCDDS831_g911.t1	g911.t1
UCDDS831_g912.t1	g912.t1
UCDDS831_g913.t1	g913.t1
UCDDS831_g914.t1	g914.t1
UCDDS831_g915.t1	g915.t1
UCDDS831_g916.t1	g916.t1
UCDDS831_g917.t1	g917.t1
UCDDS831_g918.t1	g918.t1
UCDDS831_g919.t1	g919.t1
UCDDS831_g920.t1	g920.t1
UCDDS831_g921.t1	g921.t1
UCDDS831_g922.t1	g922.t1
UCDDS831_g923.t1	g923.t1
UCDDS831_g924.t1	g924.t1
UCDDS831_g925.t1	g925.t1
UCDDS831_g926.t1	g926.t1
UCDDS831_g927.t1	g927.t1
UCDDS831_g928.t1	g928.t1
UCDDS831_g929.t1	g929.t1
UCDDS831_g930.t1	g930.t1
UCDDS831_g931.t1	g931.t1
UCDDS831_g932.t1	g932.t1
UCDDS831_g933.t1	g933.t1
UCDDS831_g934.t1	g934.t1
UCDDS831_g935.t1	g935.t1
UCDDS831_g936.t1	g936.t1
UCDDS831_g937.t1	g937.t1
UCDDS831_g938.t1	g938.t1
UCDDS831_g939.t1	g939.t1
UCDDS831_g940.t1	g940.t1
UCDDS831_g941.t1	g941.t1
UCDDS831_g942.t1	g942.t1
UCDDS831_g943.t1	g943.t1
UCDDS831_g944.t1	g944.t1
UCDDS831_g945.t1	g945.t1
UCDDS831_g946.t1	g946.t1
UCDDS831_g947.t1	g947.t1
UCDDS831_g948.t1	g948.t1
UCDDS831_g949.t1	g949.t1
UCDDS831_g950.t1	g950.t1
UCDDS831_g951.t1	g951.t1
UCDDS831_g952.t1	g952.t1
UCDDS831_g953.t1	g953.t1
UCDDS831_g954.t1	g954.t1
UCDDS831_g955.t1	g955.t1
UCDDS831_g956.t1	g956.t1
UCDDS831_g957.t1	g957.t1
UCDDS831_g958.t1	g958.t1
UCDDS831_g959.t1	g959.t1
UCDDS831_g960.t1	g960.t1
UCDDS831_g961.t1	g961.t1
UCDDS831_g962.t1	g962.t1
UCDDS831_g963.t1	g963.t1
UCDDS831_g964.t1	g964.t1
UCDDS831_g965.t1	g965.t1
UCDDS831_g966.t1	g966.t1
UCDDS831_g967.t1	g967.t1
UCDDS831_g968.t1	g968.t1
UCDDS831_g969.t1	g969.t1
UCDDS831_g970.t1	g970.t1
UCDDS831_g971.t1	g971.t1
UCDDS831_g972.t1	g972.t1
UCDDS831_g973.t1	g973.t1
UCDDS831_g974.t1	g974.t1
UCDDS831_g975.t1	g975.t1
UCDDS831_g976.t1	g976.t1
UCDDS831_g977.t1	g977.t1
UCDDS831_g978.t1	g978.t1
UCDDS831_g979.t1	g979.t1
UCDDS831_g980.t1	g980.t1
UCDDS831_g981.t1	g981.t1
UCDDS831_g982.t1	g982.t1
UCDDS831_g983.t1	g983.t1
UCDDS831_g984.t1	g984.t1
UCDDS831_g985.t1	g985.t1
UCDDS831_g986.t1	g986.t1
UCDDS831_g987.t1	g987.t1
UCDDS831_g988.t1	g988.t1
UCDDS831_g989.t1	g989.t1
UCDDS831_g990.t1	g990.t1
UCDDS831_g991.t1	g991.t1
UCDDS831_g992.t1	g992.t1
UCDDS831_g993.t1	g993.t1
UCDDS831_g994.t1	g994.t1
UCDDS831_g995.t1	g995.t1
UCDDS831_g996.t1	g996.t1
UCDDS831_g997.t1	g997.t1
UCDDS831_g998.t1	g998.t1
UCDDS831_g999.t1	g999.t1
UCDDS831_g1000.t1	g1000.t1
UCDDS831_g1001.t1	g1001.t1
UCDDS831_g1002.t1	g1002.t1
UCDDS831_g1003.t1	g1003.t1
UCDDS831_g1004.t1	g1004.t1
UCDDS831_g1005.t1	g1005.t1
UCDDS831_g1006.t1	g1006.t1
UCDDS831_g1007.t1	g1007.t1
UCDDS831_g1008.t1	g1008.t1
UCDDS831_g1009.t1	g1009.t1
UCDDS831_g1010.t1	g1010.t1
UCDDS831_g1011.t1	g1011.t1
UCDDS831_g1012.t1	g1012.t1
UCDDS831_g1013.t1	g1013.t1
UCDDS831_g1014.t1	g1014.t1
UCDDS831_g1015.t1	g1015.t1
UCDDS831_g1016.t1	g1016.t1
UCDDS831_g1017.t1	g1017.t1
UCDDS831_g1018.t1	g1018.t1
UCDDS831_g1019.t1	g1019.t1
UCDDS831_g1020.t1	g1020.t1
UCDDS831_g1021.t1	g1021.t1
UCDDS831_g1022.t1	g1022.t1
UCDDS831_g1023.t1	g1023.t1
UCDDS831_g1024.t1	g1024.t1
UCDDS831_g1025.t1	g1025.t1
UCDDS831_g1026.t1	g1026.t1
UCDDS831_g1027.t1	g1027.t1
UCDDS831_g1028.t1	g1028.t1
UCDDS831_g1029.t1	g1029.t1
UCDDS831_g1030.t1	g1030.t1
UCDDS831_g1031.t1	g1031.t1
UCDDS831_g1032.t1	g1032.t1
UCDDS831_g1033.t1	g1033.t1
UCDDS831_g1034.t1	g1034.t1
UCDDS831_g1035.t1	g1035.t1
UCDDS831_g1036.t1	g1036.t1
UCDDS831_g1037.t1	g1037.t1
UCDDS831_g1038.t1	g1038.t1
UCDDS831_g1039.t1	g1039.t1
UCDDS831_g1040.t1	g1040.t1
UCDDS831_g1041.t1	g1041.t1
UCDDS831_g1042.t1	g1042.t1
UCDDS831_g1043.t1	g1043.t1
UCDDS831_g1044.t1	g1044.t1
UCDDS831_g1045.t1	g1045.t1
UCDDS831_g1046.t1	g1046.t1
UCDDS831_g1047.t1	g1047.t1
UCDDS831_g1048.t1	g1048.t1
UCDDS831_g1049.t1	g1049.t1
UCDDS831_g1050.t1	g1050.t1
UCDDS831_g1051.t1	g1051.t1
UCDDS831_g1052.t1	g1052.t1
UCDDS831_g1053.t1	g1053.t1
UCDDS831_g1054.t1	g1054.t1
UCDDS831_g1055.t1	g1055.t1
UCDDS831_g1056.t1	g1056.t1
UCDDS831_g1057.t1	g1057.t1
UCDDS831_g1058.t1	g1058.t1
UCDDS831_g1059.t1	g1059.t1
UCDDS831_g1060.t1	g1060.t1
UCDDS831_g1061.t1	g1061.t1
UCDDS831_g1062.t1	g1062.t1
UCDDS831_g1063.t1	g1063.t1
UCDDS831_g1064.t1	g1064.t1
UCDDS831_g1065.t1	g1065.t1
UCDDS831_g1066.t1	g1066.t1
UCDDS831_g1067.t1	g1067.t1
UCDDS831_g1068.t1	g1068.t1
UCDDS831_g1069.t1	g1069.t1
UCDDS831_g1070.t1	g1070.t1
UCDDS831_g1071.t1	g1071.t1
UCDDS831_g1072.t1	g1072.t1
UCDDS831_g1073.t1	g1073.t1
UCDDS831_g1074.t1	g1074.t1
UCDDS831_g1075.t1	g1075.t1
UCDDS831_g1076.t1	g1076.t1
UCDDS831_g1077.t1	g1077.t1
UCDDS831_g1078.t1	g1078.t1
UCDDS831_g1079.t1	g1079.t1
UCDDS831_g1080.t1	g1080.t1
UCDDS831_g1081.t1	g1081.t1
UCDDS831_g1082.t1	g1082.t1
UCDDS831_g1083.t1	g1083.t1
UCDDS831_g1084.t1	g1084.t1
UCDDS831_g1085.t1	g1085.t1
UCDDS831_g1086.t1	g1086.t1
UCDDS831_g1087.t1	g1087.t1
UCDDS831_g1088.t1	g1088.t1
UCDDS831_g1089.t1	g1089.t1
UCDDS831_g1090.t1	g1090.t1
UCDDS831_g1091.t1	g1091.t1
UCDDS831_g1092.t1	g1092.t1
UCDDS831_g1093.t1	g1093.t1
UCDDS831_g1094.t1	g1094.t1
UCDDS831_g1095.t1	g1095.t1
UCDDS831_g1096.t1	g1096.t1
UCDDS831_g1097.t1	g1097.t1
UCDDS831_g1098.t1	g1098.t1
UCDDS831_g1099.t1	g1099.t1
UCDDS831_g1100.t1	g1100.t1
UCDDS831_g1101.t1	g1101.t1
UCDDS831_g1102.t1	g1102.t1
UCDDS831_g1103.t1	g1103.t1
UCDDS831_g1104.t1	g1104.t1
UCDDS831_g1105.t1	g1105.t1
UCDDS831_g1106.t1	g1106.t1
UCDDS831_g1107.t1	g1107.t1
UCDDS831_g1108.t1	g1108.t1
UCDDS831_g1109.t1	g1109.t1
UCDDS831_g1110.t1	g1110.t1
UCDDS831_g1111.t1	g1111.t1
UCDDS831_g1112.t1	g1112.t1
UCDDS831_g1113.t1	g1113.t1
UCDDS831_g1114.t1	g1114.t1
UCDDS831_g1115.t1	g1115.t1
UCDDS831_g1116.t1	g1116.t1
UCDDS831_g1117.t1	g1117.t1
UCDDS831_g1118.t1	g1118.t1
UCDDS831_g1119.t1	g1119.t1
UCDDS831_g1120.t1	g1120.t1
UCDDS831_g1121.t1	g1121.t1
UCDDS831_g1122.t1	g1122.t1
UCDDS831_g1123.t1	g1123.t1
UCDDS831_g1124.t1	g1124.t1
UCDDS831_g1125.t1	g1125.t1
UCDDS831_g1126.t1	g1126.t1
UCDDS831_g1127.t1	g1127.t1
UCDDS831_g1128.t1	g1128.t1
UCDDS831_g1129.t1	g1129.t1
UCDDS831_g1130.t1	g1130.t1
UCDDS831_g1131.t1	g1131.t1
UCDDS831_g1132.t1	g1132.t1
UCDDS831_g1133.t1	g1133.t1
UCDDS831_g1134.t1	g1134.t1
UCDDS831_g1135.t1	g1135.t1
UCDDS831_g1136.t1	g1136.t1
UCDDS831_g1137.t1	g1137.t1
UCDDS831_g1138.t1	g1138.t1
UCDDS831_g1139.t1	g1139.t1
UCDDS831_g1140.t1	g1140.t1
UCDDS831_g1141.t1	g1141.t1
UCDDS831_g1142.t1	g1142.t1
UCDDS831_g1143.t1	g1143.t1
UCDDS831_g1144.t1	g1144.t1
UCDDS831_g1145.t1	g1145.t1
UCDDS831_g1146.t1	g1146.t1
UCDDS831_g1147.t1	g1147.t1
UCDDS831_g1148.t1	g1148.t1
UCDDS831_g1149.t1	g1149.t1
UCDDS831_g1150.t1	g1150.t1
UCDDS831_g1151.t1	g1151.t1
UCDDS831_g1152.t1	g1152.t1
UCDDS831_g1153.t1	g1153.t1
UCDDS831_g1154.t1	g1154.t1
UCDDS831_g1155.t1	g1155.t1
UCDDS831_g1156.t1	g1156.t1
UCDDS831_g1157.t1	g1157.t1
UCDDS831_g1158.t1	g1158.t1
UCDDS831_g1159.t1	g1159.t1
UCDDS831_g1160.t1	g1160.t1
UCDDS831_g1161.t1	g1161.t1
UCDDS831_g1162.t1	g1162.t1
UCDDS831_g1163.t1	g1163.t1
UCDDS831_g1164.t1	g1164.t1
UCDDS831_g1165.t1	g1165.t1
UCDDS831_g1166.t1	g1166.t1
UCDDS831_g1167.t1	g1167.t1
UCDDS831_g1168.t1	g1168.t1
UCDDS831_g1169.t1	g1169.t1
UCDDS831_g1170.t1	g1170.t1
UCDDS831_g1171.t1	g1171.t1
UCDDS831_g1172.t1	g1172.t1
UCDDS831_g1173.t1	g1173.t1
UCDDS831_g1174.t1	g1174.t1
UCDDS831_g1175.t1	g1175.t1
UCDDS831_g1176.t1	g1176.t1
UCDDS831_g1177.t1	g1177.t1
UCDDS831_g1178.t1	g1178.t1
UCDDS831_g1179.t1	g1179.t1
UCDDS831_g1180.t1	g1180.t1
UCDDS831_g1181.t1	g1181.t1
UCDDS831_g1182.t1	g1182.t1
UCDDS831_g1183.t1	g1183.t1
UCDDS831_g1184.t1	g1184.t1
UCDDS831_g1185.t1	g1185.t1
UCDDS831_g1186.t1	g1186.t1
UCDDS831_g1187.t1	g1187.t1
UCDDS831_g1188.t1	g1188.t1
UCDDS831_g1189.t1	g1189.t1
UCDDS831_g1190.t1	g1190.t1
UCDDS831_g1191.t1	g1191.t1
UCDDS831_g1192.t1	g1192.t1
UCDDS831_g1193.t1	g1193.t1
UCDDS831_g1194.t1	g1194.t1
UCDDS831_g1195.t1	g1195.t1
UCDDS831_g1196.t1	g1196.t1
UCDDS831_g1197.t1	g1197.t1
UCDDS831_g1198.t1	g1198.t1
UCDDS831_g1199.t1	g1199.t1
UCDDS831_g1200.t1	g1200.t1
UCDDS831_g1201.t1	g1201.t1
UCDDS831_g1202.t1	g1202.t1
UCDDS831_g1203.t1	g1203.t1
UCDDS831_g1204.t1	g1204.t1
UCDDS831_g1205.t1	g1205.t1
UCDDS831_g1206.t1	g1206.t1
UCDDS831_g1207.t1	g1207.t1
UCDDS831_g1208.t1	g1208.t1
UCDDS831_g1209.t1	g1209.t1
UCDDS831_g1210.t1	g1210.t1
UCDDS831_g1211.t1	g1211.t1
UCDDS831_g1212.t1	g1212.t1
UCDDS831_g1213.t1	g1213.t1
UCDDS831_g1214.t1	g1214.t1
UCDDS831_g1215.t1	g1215.t1
UCDDS831_g1216.t1	g1216.t1
UCDDS831_g1217.t1	g1217.t1
UCDDS831_g1218.t1	g1218.t1
UCDDS831_g1219.t1	g1219.t1
UCDDS831_g1220.t1	g1220.t1
UCDDS831_g1221.t1	g1221.t1
UCDDS831_g1222.t1	g1222.t1
UCDDS831_g1223.t1	g1223.t1
UCDDS831_g1224.t1	g1224.t1
UCDDS831_g1225.t1	g1225.t1
UCDDS831_g1226.t1	g1226.t1
UCDDS831_g1227.t1	g1227.t1
UCDDS831_g1228.t1	g1228.t1
UCDDS831_g1229.t1	g1229.t1
UCDDS831_g1230.t1	g1230.t1
UCDDS831_g1231.t1	g1231.t1
UCDDS831_g1232.t1	g1232.t1
UCDDS831_g1233.t1	g1233.t1
UCDDS831_g1234.t1	g1234.t1
UCDDS831_g1235.t1	g1235.t1
UCDDS831_g1236.t1	g1236.t1
UCDDS831_g1237.t1	g1237.t1
UCDDS831_g1238.t1	g1238.t1
UCDDS831_g1239.t1	g1239.t1
UCDDS831_g1240.t1	g1240.t1
UCDDS831_g1241.t1	g1241.t1
UCDDS831_g1242.t1	g1242.t1
UCDDS831_g1243.t1	g1243.t1
UCDDS831_g1244.t1	g1244.t1
UCDDS831_g1245.t1	g1245.t1
UCDDS831_g1246.t1	g1246.t1
UCDDS831_g1247.t1	g1247.t1
UCDDS831_g1248.t1	g1248.t1
UCDDS831_g1249.t1	g1249.t1
UCDDS831_g1250.t1	g1250.t1
UCDDS831_g1251.t1	g1251.t1
UCDDS831_g1252.t1	g1252.t1
UCDDS831_g1253.t1	g1253.t1
UCDDS831_g1254.t1	g1254.t1
UCDDS831_g1255.t1	g1255.t1
UCDDS831_g1256.t1	g1256.t1
UCDDS831_g1257.t1	g1257.t1
UCDDS831_g1258.t1	g1258.t1
UCDDS831_g1259.t1	g1259.t1
UCDDS831_g1260.t1	g1260.t1
UCDDS831_g1261.t1	g1261.t1
UCDDS831_g1262.t1	g1262.t1
UCDDS831_g1263.t1	g1263.t1
UCDDS831_g1264.t1	g1264.t1
UCDDS831_g1265.t1	g1265.t1
UCDDS831_g1266.t1	g1266.t1
UCDDS831_g1267.t1	g1267.t1
UCDDS831_g1268.t1	g1268.t1
UCDDS831_g1269.t1	g1269.t1
UCDDS831_g1270.t1	g1270.t1
UCDDS831_g1271.t1	g1271.t1
UCDDS831_g1272.t1	g1272.t1
UCDDS831_g1273.t1	g1273.t1
UCDDS831_g1274.t1	g1274.t1
UCDDS831_g1275.t1	g1275.t1
UCDDS831_g1276.t1	g1276.t1
UCDDS831_g1277.t1	g1277.t1
UCDDS831_g1278.t1	g1278.t1
UCDDS831_g1279.t1	g1279.t1
UCDDS831_g1280.t1	g1280.t1
UCDDS831_g1281.t1	g1281.t1
UCDDS831_g1282.t1	g1282.t1
UCDDS831_g1283.t1	g1283.t1
UCDDS831_g1284.t1	g1284.t1
UCDDS831_g1285.t1	g1285.t1
UCDDS831_g1286.t1	g1286.t1
UCDDS831_g1287.t1	g1287.t1
UCDDS831_g1288.t1	g1288.t1
UCDDS831_g1289.t1	g1289.t1
UCDDS831_g1290.t1	g1290.t1
UCDDS831_g1291.t1	g1291.t1
UCDDS831_g1292.t1	g1292.t1
UCDDS831_g1293.t1	g1293.t1
UCDDS831_g1294.t1	g1294.t1
UCDDS831_g1295.t1	g1295.t1
UCDDS831_g1296.t1	g1296.t1
UCDDS831_g1297.t1	g1297.t1
UCDDS831_g1298.t1	g1298.t1
UCDDS831_g1299.t1	g1299.t1
UCDDS831_g1300.t1	g1300.t1
UCDDS831_g1301.t1	g1301.t1
UCDDS831_g1302.t1	g1302.t1
UCDDS831_g1303.t1	g1303.t1
UCDDS831_g1304.t1	g1304.t1
UCDDS831_g1305.t1	g1305.t1
UCDDS831_g1306.t1	g1306.t1
UCDDS831_g1307.t1	g1307.t1
UCDDS831_g1308.t1	g1308.t1
UCDDS831_g1309.t1	g1309.t1
UCDDS831_g1310.t1	g1310.t1
UCDDS831_g1311.t1	g1311.t1
UCDDS831_g1312.t1	g1312.t1
UCDDS831_g1313.t1	g1313.t1
UCDDS831_g1314.t1	g1314.t1
UCDDS831_g1315.t1	g1315.t1
UCDDS831_g1316.t1	g1316.t1
UCDDS831_g1317.t1	g1317.t1
UCDDS831_g1318.t1	g1318.t1
UCDDS831_g1319.t1	g1319.t1
UCDDS831_g1320.t1	g1320.t1
UCDDS831_g1321.t1	g1321.t1
UCDDS831_g1322.t1	g1322.t1
UCDDS831_g1323.t1	g1323.t1
UCDDS831_g1324.t1	g1324.t1
UCDDS831_g1325.t1	g1325.t1
UCDDS831_g1326.t1	g1326.t1
UCDDS831_g1327.t1	g1327.t1
UCDDS831_g1328.t1	g1328.t1
UCDDS831_g1329.t1	g1329.t1
UCDDS831_g1330.t1	g1330.t1
UCDDS831_g1331.t1	g1331.t1
UCDDS831_g1332.t1	g1332.t1
UCDDS831_g1333.t1	g1333.t1
UCDDS831_g1334.t1	g1334.t1
UCDDS831_g1335.t1	g1335.t1
UCDDS831_g1336.t1	g1336.t1
UCDDS831_g1337.t1	g1337.t1
UCDDS831_g1338.t1	g1338.t1
UCDDS831_g1339.t1	g1339.t1
UCDDS831_g1340.t1	g1340.t1
UCDDS831_g1341.t1	g1341.t1
UCDDS831_g1342.t1	g1342.t1
UCDDS831_g1343.t1	g1343.t1
UCDDS831_g1344.t1	g1344.t1
UCDDS831_g1345.t1	g1345.t1
UCDDS831_g1346.t1	g1346.t1
UCDDS831_g1347.t1	g1347.t1
UCDDS831_g1348.t1	g1348.t1
UCDDS831_g1349.t1	g1349.t1
UCDDS831_g1350.t1	g1350.t1
UCDDS831_g1351.t1	g1351.t1
UCDDS831_g1352.t1	g1352.t1
UCDDS831_g1353.t1	g1353.t1
UCDDS831_g1354.t1	g1354.t1
UCDDS831_g1355.t1	g1355.t1
UCDDS831_g1356.t1	g1356.t1
UCDDS831_g1357.t1	g1357.t1
UCDDS831_g1358.t1	g1358.t1
UCDDS831_g1359.t1	g1359.t1
UCDDS831_g1360.t1	g1360.t1
UCDDS831_g1361.t1	g1361.t1
UCDDS831_g1362.t1	g1362.t1
UCDDS831_g1363.t1	g1363.t1
UCDDS831_g1364.t1	g1364.t1
UCDDS831_g1365.t1	g1365.t1
UCDDS831_g1366.t1	g1366.t1
UCDDS831_g1367.t1	g1367.t1
UCDDS831_g1368.t1	g1368.t1
UCDDS831_g1369.t1	g1369.t1
UCDDS831_g1370.t1	g1370.t1
UCDDS831_g1371.t1	g1371.t1
UCDDS831_g1372.t1	g1372.t1
UCDDS831_g1373.t1	g1373.t1
UCDDS831_g1374.t1	g1374.t1
UCDDS831_g1375.t1	g1375.t1
UCDDS831_g1376.t1	g1376.t1
UCDDS831_g1377.t1	g1377.t1
UCDDS831_g1378.t1	g1378.t1
UCDDS831_g1379.t1	g1379.t1
UCDDS831_g1380.t1	g1380.t1
UCDDS831_g1381.t1	g1381.t1
UCDDS831_g1382.t1	g1382.t1
UCDDS831_g1383.t1	g1383.t1
UCDDS831_g1384.t1	g1384.t1
UCDDS831_g1385.t1	g1385.t1
UCDDS831_g1386.t1	g1386.t1
UCDDS831_g1387.t1	g1387.t1
UCDDS831_g1388.t1	g1388.t1
UCDDS831_g1389.t1	g1389.t1
UCDDS831_g1390.t1	g1390.t1
UCDDS831_g1391.t1	g1391.t1
UCDDS831_g1392.t1	g1392.t1
UCDDS831_g1393.t1	g1393.t1
UCDDS831_g1394.t1	g1394.t1
UCDDS831_g1395.t1	g1395.t1
UCDDS831_g1396.t1	g1396.t1
UCDDS831_g1397.t1	g1397.t1
UCDDS831_g1398.t1	g1398.t1
UCDDS831_g1399.t1	g1399.t1
UCDDS831_g1400.t1	g1400.t1
UCDDS831_g1401.t1	g1401.t1
UCDDS831_g1402.t1	g1402.t1
UCDDS831_g1403.t1	g1403.t1
UCDDS831_g1404.t1	g1404.t1
UCDDS831_g1405.t1	g1405.t1
UCDDS831_g1406.t1	g1406.t1
UCDDS831_g1407.t1	g1407.t1
UCDDS831_g1408.t1	g1408.t1
UCDDS831_g1409.t1	g1409.t1
UCDDS831_g1410.t1	g1410.t1
UCDDS831_g1411.t1	g1411.t1
UCDDS831_g1412.t1	g1412.t1
UCDDS831_g1413.t1	g1413.t1
UCDDS831_g1414.t1	g1414.t1
UCDDS831_g1415.t1	g1415.t1
UCDDS831_g1416.t1	g1416.t1
UCDDS831_g1417.t1	g1417.t1
UCDDS831_g1418.t1	g1418.t1
UCDDS831_g1419.t1	g1419.t1
UCDDS831_g1420.t1	g1420.t1
UCDDS831_g1421.t1	g1421.t1
UCDDS831_g1422.t1	g1422.t1
UCDDS831_g1423.t1	g1423.t1
UCDDS831_g1424.t1	g1424.t1
UCDDS831_g1425.t1	g1425.t1
